;0;1;2;3;4
0;-5.8e-05;-5.9000000000000004e-05;-0.001092;-0.000259;-0.0005909999999999999
1;0.000486;0.000486;0.00032700000000000003;0.000302;0.000419
2;0.000489;0.000489;0.000321;0.000302;0.000413
3;0.000489;0.000489;0.000321;0.000298;0.000213
4;0.000486;0.000486;0.000321;0.00048100000000000004;0.000213
5;0.000331;0.000331;0.000321;0.000363;0.000413
6;0.000331;0.000331;0.000321;0.000363;0.000413
7;0.000431;0.000431;0.000321;0.00048100000000000004;0.000413
8;0.000428;0.000428;0.000321;0.000308;0.000413
9;0.000311;0.000311;0.000321;0.000302;0.000413
10;0.000386;0.000386;0.000321;0.000302;0.000413
11;0.00043700000000000005;0.00043700000000000005;0.000321;0.000298;0.000213
12;0.00043700000000000005;0.00043700000000000005;0.000321;0.000363;0.000413
13;0.000489;0.000489;0.000321;0.00048100000000000004;0.000413
14;0.000486;0.000486;0.00032700000000000003;0.00048100000000000004;0.000419
15;0.000253;0.000253;0.000321;0.00048100000000000004;0.000413
16;0.000256;0.000256;0.000321;0.00048100000000000004;0.000413
17;0.00023300000000000003;0.00023300000000000003;0.000321;0.00048100000000000004;0.000413
18;0.000269;0.000269;0.000321;0.000298;0.000413
19;0.000343;0.000343;0.000321;0.00048100000000000004;0.000413
20;0.000348;0.000348;0.000321;0.000363;0.000213
21;0.000373;0.000373;0.000321;0.00019;0.000213
22;0.000335;0.000335;0.000321;0.000302;0.000413
23;0.000263;0.000263;0.000321;0.00048100000000000004;0.000413
24;0.000231;0.000231;0.000321;0.00048100000000000004;0.000413
25;0.000175;0.000175;0.000321;0.000298;0.000413
26;0.00032799999999999995;0.00032799999999999995;0.000321;0.00048100000000000004;0.000413
27;0.000486;0.000486;0.000321;0.000363;0.000213
28;0.000486;0.000486;0.000321;0.000363;0.00021899999999999998
29;0.00041200000000000004;0.00041200000000000004;0.00032700000000000003;0.00048100000000000004;0.000413
30;0.000363;0.000363;0.000321;0.000302;0.000413
31;0.000428;0.000428;0.000321;0.000308;0.000413
32;0.000428;0.000428;0.000321;0.00048100000000000004;0.000413
33;0.000311;0.000311;0.000321;0.000363;0.000413
34;0.000314;0.000314;0.000321;0.00017999999999999998;0.000413
35;0.000486;0.000486;0.000321;0.00048100000000000004;0.000413
36;0.00043700000000000005;0.00043700000000000005;0.000321;0.0004870000000000001;0.000213
37;0.000379;0.000379;0.000321;0.000302;0.000413
38;0.00040899999999999997;0.00040899999999999997;0.000321;0.000302;0.000413
39;0.000334;0.000334;0.000321;0.00048100000000000004;0.000413
40;0.000368;0.000368;0.00032700000000000003;0.00048100000000000004;0.000413
41;0.000374;0.000374;0.000321;0.000304;0.000413
42;0.000185;0.000185;0.000321;0.000363;0.000149
43;0.00021700000000000002;0.00021700000000000002;0.000321;0.000363;0.000155
44;-0.0008179999999999999;-0.0008179999999999999;-0.0021509999999999997;0.000302;-7.099999999999999e-05
45;-0.0008240000000000001;-0.0008240000000000001;0.000221;0.000302;0.000117
46;-0.0008079999999999999;-0.0008079999999999999;0.000261;0.000308;1.7000000000000003e-05
47;0.00014000000000000001;0.00014000000000000001;0.00026700000000000004;0.00048100000000000004;4.0999999999999994e-05
48;0.00023300000000000003;0.00023300000000000003;0.000261;0.00017999999999999998;0.000413
49;0.000213;0.000213;0.000261;0.00017999999999999998;0.000413
50;0.000222;0.000222;0.000261;0.00048100000000000004;0.000413
51;0.000131;0.000131;0.000261;0.0004870000000000001;0.000413
52;-2.1000000000000002e-05;-2.1000000000000002e-05;0.000261;0.00048100000000000004;0.000213
53;-0.000167;-0.000167;0.000261;0.000302;0.000413
54;6.2e-05;6.2e-05;0.00026700000000000004;0.000302;0.000413
55;0.000143;0.000143;0.000261;0.00048100000000000004;0.000413
56;0.00021700000000000002;0.00021700000000000002;0.000261;0.00048100000000000004;0.000419
57;0.00029;0.00029;0.000261;0.000304;-0.001807
58;0.000106;0.000106;0.000221;0.00048100000000000004;-0.001821
59;7.6e-05;7.6e-05;0.00018100000000000004;0.000363;-0.001821
60;0.00011199999999999998;0.00011199999999999998;0.00032700000000000003;0.00035299999999999996;1.2e-05
61;0.000109;0.000109;0.000321;0.00047100000000000006;0.00026700000000000004
62;0.000213;0.000213;0.000321;0.000285;0.00026700000000000004
63;-0.000897;-0.000897;0.000321;0.00027899999999999995;0.000413
64;0.000317;0.000317;0.000321;0.00045799999999999997;0.000413
65;0.000262;0.000262;0.000321;0.000363;0.000413
66;0.000184;0.000184;0.000321;0.000363;0.00026700000000000004
67;0.00027100000000000003;0.00027100000000000003;0.00032700000000000003;0.000304;0.00028100000000000005
68;8.999999999999999e-05;8.999999999999999e-05;0.000321;0.000335;-0.002061
69;0.00013900000000000002;0.00013900000000000002;0.000321;0.000156;-0.001981
70;0.000489;0.000489;0.000321;-0.0012250000000000002;0.000155
71;0.000486;0.000486;0.000321;-0.001023;0.000155
72;0.000486;0.000486;0.000321;-0.000913;0.000287
73;0.000414;0.000414;0.00032700000000000003;-0.000907;0.000413
74;0.00033299999999999996;0.00033299999999999996;0.000321;-0.001214;0.000413
75;0.000259;0.000259;0.000321;-0.001041;0.000213
76;0.000262;0.000262;0.000321;0.0015530000000000001;0.000213
77;0.00040899999999999997;0.00040899999999999997;0.000321;0.001453;0.000413
78;0.00041200000000000004;0.00041200000000000004;0.000321;0.0013930000000000001;0.000413
79;0.000486;0.000486;0.000321;5.7e-05;0.000413
80;0.000486;0.000486;0.00032700000000000003;-0.002152;0.000287
81;0.00035600000000000003;0.00035600000000000003;0.000321;0.001106;0.000287
82;0.00035299999999999996;0.00035299999999999996;0.000321;0.0015480000000000001;0.000307
83;0.00036200000000000007;0.00036200000000000007;0.000321;0.0013650000000000001;0.000413
84;0.000259;0.000259;0.000321;-0.000301;0.000213
85;0.000386;0.000386;0.000321;0.000238;0.000413
86;0.000489;0.000489;0.000321;-0.0021200000000000004;0.000413
87;0.000486;0.000486;0.00032700000000000003;-0.0022040000000000002;0.000413
88;0.000431;0.000431;0.000321;-0.0022040000000000002;0.000413
89;0.00027600000000000004;0.00027600000000000004;0.000321;-0.002259;0.000413
90;0.000331;0.000331;0.000321;-0.0024419999999999997;0.000413
91;0.000408;0.000408;0.000321;-0.002432;0.000413
92;0.000489;0.000489;0.000321;-0.0020510000000000003;0.000213
93;0.000238;0.000238;0.000321;-0.00195;0.000413
94;-0.000632;-0.000632;0.00032700000000000003;-0.001944;0.000413
95;0.00045200000000000004;0.00045200000000000004;0.000321;-0.00195;0.000419
96;0.00017999999999999998;0.00017999999999999998;0.000273;-0.0020440000000000002;0.000413
97;-0.001521;-0.0013859999999999999;-0.0019690000000000003;-0.002247;0.000413
98;-0.002562;-0.002525;-0.001957;-0.002308;0.000413
99;-0.003;-0.003;-0.001957;0.001251;0.000213
100;-0.003;-0.003;-0.001957;0.00149;0.000419
101;-0.003;-0.003;-0.0019509999999999998;0.001494;0.000413
102;-0.003;-0.003;-0.0019450000000000001;0.001566;0.000413
103;-0.003;-0.003;-0.0019509999999999998;0.0013830000000000001;0.000413
104;-0.002634;-0.002608;-0.0019450000000000001;0.001352;0.000413
105;-0.0020099999999999996;-0.001826;-0.0019450000000000001;-0.001345;0.000413
106;-0.0018230000000000002;-0.0016;-0.0019390000000000002;-0.0026000000000000003;0.00021899999999999998
