,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.048,0.0,0.0,0.653,-0.605,3.75
1,0.048,0.0,0.006,0.339,-0.285,3.65
2,0.048,0.0,0.006,0.344,-0.29,3.598
3,0.048,0.0,0.006,0.366,-0.312,3.545
4,0.048,0.0,0.006,0.366,-0.312,3.489
5,0.048,0.0,0.006,0.373,-0.319,3.433
6,0.048,0.0,0.006,0.364,-0.31,3.375
7,0.048,0.0,0.006,0.32,-0.266,3.32
8,0.048,0.0,0.006,0.325,-0.271,3.271
9,0.048,0.0,0.006,0.304,-0.25,3.221
10,0.048,0.0,0.006,0.279,-0.225,3.174
11,0.048,0.0,0.006,0.271,-0.217,3.131
12,0.048,0.0,0.006,0.257,-0.203,3.09
13,0.048,0.0,0.0,0.265,-0.217,3.05
14,0.048,0.0,0.006,0.273,-0.219,3.01
15,0.048,0.0,0.006,0.31,-0.256,2.968
16,0.048,0.0,0.006,0.301,-0.247,2.92
17,0.048,0.0,0.006,0.283,-0.229,2.874
18,0.048,0.0,0.006,0.304,-0.25,2.831
19,0.048,0.0,0.006,0.284,-0.23,2.784
20,0.048,0.0,0.006,0.267,-0.213,2.741
21,0.048,0.0,0.006,0.354,-0.3,2.7
22,0.048,0.0,0.006,0.371,-0.317,2.645
23,0.048,0.0,0.006,0.295,-0.241,2.589
24,0.048,0.0,0.006,0.313,-0.259,2.543
25,0.048,0.0,0.006,0.317,-0.263,2.495
26,0.048,0.0,0.006,0.289,-0.235,2.447
27,0.048,0.0,0.0,0.269,-0.221,2.403
28,0.048,0.0,0.006,0.286,-0.232,2.361
29,0.14800000000000002,0.0,0.006,0.288,-0.134,2.317
30,0.14800000000000002,0.0,0.006,0.297,-0.143,2.273
31,0.174,0.0,0.006,0.303,-0.123,2.228
32,0.048,0.0,0.006,0.29,-0.236,2.181
33,0.048,0.0,0.0,0.289,-0.241,2.137
34,0.048,0.0,0.006,0.309,-0.255,2.092
35,0.048,0.0,0.006,0.307,-0.253,2.045
