;0;1;2;3;4;5;6;7;8;9;10
0;-0.000303;-0.001044;-0.0008680000000000001;-0.00027899999999999995;-0.000473;-0.000155;-0.0008590000000000001;0.00014199999999999998;-0.0005020000000000001;-0.00021899999999999998;-0.000501
1;-0.000218;-0.000345;-0.00045799999999999997;-0.00045799999999999997;-0.00038;-0.000338;-0.00038799999999999994;4e-06;-6.2e-05;-0.00021899999999999998;-0.00045200000000000004
2;-0.000218;-0.000345;-0.00045799999999999997;-0.00045799999999999997;-0.00038;-0.000338;-0.00038799999999999994;4e-06;-6.2e-05;-0.00021899999999999998;-0.00045200000000000004
3;-0.000218;-0.000345;-0.00045799999999999997;-0.000462;-0.00058;-0.000338;-0.00038799999999999994;-0.00016600000000000002;-0.00028399999999999996;-0.00021899999999999998;-0.00045200000000000004
4;-0.000218;-0.000345;-0.00045799999999999997;-0.00027899999999999995;-0.00058;-0.000338;-0.00038799999999999994;-0.00016600000000000002;-0.00028399999999999996;-0.00021899999999999998;-0.00045200000000000004
5;-0.000374;-0.000499;-0.00045799999999999997;-0.00039700000000000005;-0.00038;-0.000338;-0.00038799999999999994;4e-06;-6.2e-05;-0.00021899999999999998;-0.00045200000000000004
6;-0.000374;-0.000499;-0.00045799999999999997;-0.00039700000000000005;-0.00038;-0.000338;-0.0005420000000000001;-0.000154;-6.2e-05;-0.00021899999999999998;-0.00045200000000000004
7;-0.000334;-0.000345;-0.00045799999999999997;-0.00027899999999999995;-0.00038;-0.000338;-0.0005420000000000001;-0.00034;-6.2e-05;-0.00021899999999999998;-0.0005909999999999999
8;-0.000334;-0.000345;-0.00045799999999999997;-0.00045799999999999997;-0.00038;-0.000338;-0.00038799999999999994;-0.000182;-0.00023600000000000002;-0.00021899999999999998;-0.0005909999999999999
9;-0.000218;-0.0006940000000000001;-0.00045799999999999997;-0.00045799999999999997;-0.00038;-0.00057;-0.00038799999999999994;4e-06;-0.00023600000000000002;-0.000331;-0.00045200000000000004
10;-0.000218;-0.000545;-0.00045799999999999997;-0.00045799999999999997;-0.00038;-0.00057;-0.00038799999999999994;4e-06;-6.2e-05;-0.000331;-0.00045200000000000004
11;-0.000218;-0.000442;-0.00045799999999999997;-0.000462;-0.00058;-0.000338;-0.00038799999999999994;-0.00016600000000000002;-6.2e-05;-0.00021899999999999998;-0.00045200000000000004
12;-0.000218;-0.000442;-0.00045799999999999997;-0.00039700000000000005;-0.00038;-0.000338;-0.00038799999999999994;4e-06;-6.2e-05;-0.00021899999999999998;-0.00045200000000000004
13;-0.000218;-0.000345;-0.00045799999999999997;-0.00027899999999999995;-0.00038;-0.000338;-0.00038799999999999994;4e-06;-0.00028399999999999996;-0.00021899999999999998;-0.0005909999999999999
14;-0.000218;-0.000345;-0.00045799999999999997;-0.00027899999999999995;-0.00038;-0.000338;-0.0005420000000000001;4e-06;-0.00028399999999999996;-0.000331;-0.0005909999999999999
15;-0.0005300000000000001;-0.000499;-0.00045799999999999997;-0.00027899999999999995;-0.00038;-0.000338;-0.0005420000000000001;-0.000154;-6.2e-05;-0.000331;-0.00045200000000000004
16;-0.0005300000000000001;-0.000499;-0.00045799999999999997;-0.00027899999999999995;-0.00038;-0.000338;-0.00038799999999999994;-0.00034;-6.2e-05;-0.00021899999999999998;-0.00045200000000000004
17;-0.000374;-0.0006940000000000001;-0.00045799999999999997;-0.00027899999999999995;-0.00038;-0.00057;-0.00038799999999999994;-0.000182;-6.2e-05;-0.00021899999999999998;-0.00045200000000000004
18;-0.000308;-0.0006940000000000001;-0.00045799999999999997;-0.000462;-0.00038;-0.00057;-0.00038799999999999994;-0.000182;-0.00023600000000000002;-0.00021899999999999998;-0.00045200000000000004
19;-0.000503;-0.000345;-0.00045799999999999997;-0.00027899999999999995;-0.00038;-0.000338;-0.00038799999999999994;-0.00016600000000000002;-0.00023600000000000002;-0.00021899999999999998;-0.00045200000000000004
20;-0.0004930000000000001;-0.000345;-0.00045799999999999997;-0.00039700000000000005;-0.00058;-0.000338;-0.00038799999999999994;4e-06;-0.00028399999999999996;-0.00021899999999999998;-0.00045200000000000004
