,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.054000000000000006,0.0,0.378,-0.324,3.792
1,0.256,0.0,0.352,-0.096,3.734
2,0.256,0.0,0.357,-0.101,3.68
3,0.256,0.0,0.375,-0.119,3.625
4,0.054000000000000006,0.0,0.375,-0.321,3.568
5,0.153,0.0,0.386,-0.233,3.51
6,0.153,0.0,0.388,-0.235,3.451
7,0.054000000000000006,0.0,0.376,-0.322,3.392
8,0.054000000000000006,0.0,0.401,-0.347,3.334
9,0.256,0.0,0.406,-0.15,3.273
10,0.256,0.0,0.381,-0.125,3.21
11,0.054000000000000006,0.0,0.362,-0.308,3.152
12,0.054000000000000006,0.0,0.356,-0.302,3.097
13,0.054000000000000006,0.0,0.363,-0.309,3.042
14,0.054000000000000006,0.0,0.364,-0.31,2.986
15,0.054000000000000006,0.0,0.395,-0.341,2.931
16,0.054000000000000006,0.0,0.39,-0.336,2.87
17,0.054000000000000006,0.0,0.374,-0.32,2.81
18,0.054000000000000006,0.0,0.388,-0.334,2.753
19,0.054000000000000006,0.0,0.376,-0.322,2.693
20,0.256,0.0,0.372,-0.116,2.635
21,0.256,0.0,0.445,-0.189,2.578
22,0.054000000000000006,0.0,0.452,-0.398,2.51
23,0.153,0.0,0.385,-0.232,2.441
24,0.153,0.0,0.398,-0.245,2.382
25,0.054000000000000006,0.0,0.399,-0.345,2.321
26,0.054000000000000006,0.0,0.377,-0.323,2.26
27,0.054000000000000006,0.0,0.367,-0.313,2.202
28,0.256,0.0,0.382,-0.126,2.146
29,0.256,0.0,0.383,-0.127,2.087
30,0.153,0.0,0.385,-0.232,2.028
31,0.153,0.0,0.391,-0.238,1.969
32,0.054000000000000006,0.0,0.378,-0.324,1.909
33,0.054000000000000006,0.0,0.38,-0.326,1.851
34,0.054000000000000006,0.0,0.401,-0.347,1.793
35,0.054000000000000006,0.0,0.4,-0.346,1.732
36,0.355,0.0,0.437,-0.082,1.67
37,0.355,0.0,0.395,-0.04,1.603
38,0.054000000000000006,0.0,0.394,-0.34,1.542
39,0.054000000000000006,0.1,0.324,-0.37,1.482
40,0.054000000000000006,0.1,0.381,-0.427,1.432
41,0.054000000000000006,0.1,0.54,-0.586,1.374
42,0.054000000000000006,0.1,0.489,-0.535,1.291
43,0.153,0.1,0.745,-0.692,1.216
44,0.355,0.1,0.603,-0.348,1.102
45,0.256,0.3,0.272,-0.316,1.01
46,0.054000000000000006,0.3,0.319,-0.565,0.968
47,0.054000000000000006,0.3,0.329,-0.575,0.919
48,0.054000000000000006,0.3,0.413,-0.659,0.868
49,0.054000000000000006,0.3,0.378,-0.624,0.805
50,0.054000000000000006,0.3,0.373,-0.619,0.747
51,0.153,0.6,0.222,-0.669,0.69
52,0.355,0.6,0.064,-0.309,0.656
53,0.256,0.6,0.17,-0.514,0.646
54,0.256,0.6,0.125,-0.469,0.62
55,0.054000000000000006,0.6,0.121,-0.667,0.601
56,0.054000000000000006,0.6,0.221,-0.767,0.582
57,0.054000000000000006,1.0,-0.147,-0.799,0.549
58,0.054000000000000006,1.0,-0.338,-0.608,0.571
59,0.054000000000000006,1.0,-0.218,-0.728,0.623
60,0.153,1.0,-0.272,-0.575,0.656
61,0.153,1.0,-0.279,-0.568,0.698
62,0.054000000000000006,1.0,-0.264,-0.682,0.741
63,0.256,1.6,-0.851,-0.493,0.781
64,0.256,1.6,-0.982,-0.362,0.912
65,0.054000000000000006,1.6,-1.049,-0.497,1.062
66,0.054000000000000006,1.6,-1.092,-0.454,1.223
67,0.153,1.6,-1.102,-0.345,1.39
68,0.153,1.6,-0.943,-0.504,1.559
69,0.054000000000000006,2.0,-1.352,-0.594,1.704
70,0.054000000000000006,2.0,-1.33,-0.616,1.911
71,0.054000000000000006,2.0,-1.172,-0.774,2.115
72,0.256,2.0,-1.141,-0.603,2.295
73,0.355,2.0,-1.173,-0.472,2.47
74,0.153,2.0,-1.234,-0.613,2.65
75,0.054000000000000006,2.2,-1.643,-0.503,2.839
76,0.054000000000000006,2.2,-1.756,-0.39,3.091
77,0.054000000000000006,2.2,-1.704,-0.442,3.36
78,0.054000000000000006,2.2,-1.75,-0.396,3.622
79,0.054000000000000006,2.2,-1.668,-0.478,3.89
80,0.153,2.2,-1.493,-0.554,4.146
81,0.054000000000000006,2.0,-1.527,-0.419,4.375
82,0.054000000000000006,2.0,-1.405,-0.541,4.609
83,0.054000000000000006,2.0,-1.51,-0.436,4.824
84,0.256,2.0,-1.425,-0.319,5.056
85,0.256,2.0,-1.41,-0.334,5.274
86,0.153,2.0,-1.185,-0.662,5.491
87,0.153,1.8,-1.246,-0.401,5.672
88,0.054000000000000006,1.8,-1.33,-0.416,5.863
89,0.054000000000000006,1.8,-1.302,-0.444,6.067
90,0.054000000000000006,1.8,-1.054,-0.692,6.267
91,0.054000000000000006,1.8,-1.122,-0.624,6.429
92,0.256,1.8,-1.169,-0.375,6.601
93,0.256,1.4,-0.872,-0.272,6.78
94,0.054000000000000006,1.4,-0.726,-0.62,6.914
95,0.054000000000000006,1.4,-0.714,-0.632,7.025
96,0.153,1.4,-0.721,-0.526,7.134
97,0.153,1.4,-0.806,-0.441,7.245
98,0.054000000000000006,1.4,-0.697,-0.649,7.369
99,0.256,1.0,-0.169,-0.575,7.475
100,0.256,1.0,-0.096,-0.648,7.501
101,0.054000000000000006,1.0,-0.321,-0.625,7.516
102,0.054000000000000006,1.0,-0.294,-0.652,7.565
103,0.054000000000000006,1.0,-0.274,-0.672,7.61
104,0.054000000000000006,1.0,-0.31,-0.636,7.652
105,0.054000000000000006,0.4,0.284,-0.63,7.7
106,0.23399999999999999,0.4,0.244,-0.41,7.656
107,1.704,0.4,0.343,0.961,7.619
108,3.445,0.4,0.503,2.542,7.566
109,1.905,0.4,0.49,1.015,7.489
110,2.039,0.4,0.544,1.095,7.414
111,1.858,0.1,0.831,0.927,7.331
112,1.798,0.1,0.843,0.855,7.203
113,0.462,0.1,0.806,-0.444,7.074
114,0.402,0.1,0.731,-0.429,6.951
115,0.462,0.1,0.674,-0.312,6.839
116,0.61,0.1,0.768,-0.258,6.735
117,0.45,0.0,0.759,-0.309,6.617
118,0.5489999999999999,0.0,0.773,-0.224,6.501
119,0.40700000000000003,0.0,0.762,-0.355,6.382
120,0.344,0.0,0.815,-0.471,6.266
121,0.424,0.0,0.765,-0.341,6.141
122,0.424,0.0,0.744,-0.32,6.024
123,0.638,0.0,0.704,-0.066,5.909
124,0.8340000000000001,0.0,0.708,0.126,5.801
125,0.888,0.0,0.802,0.086,5.693
126,0.526,0.0,0.648,-0.122,5.57
127,0.536,0.0,0.782,-0.246,5.47
128,0.5,0.0,0.899,-0.399,5.351
129,0.5,0.0,0.728,-0.228,5.213
130,0.51,0.0,0.79,-0.28,5.101
131,0.762,0.0,0.828,-0.066,4.98
132,0.6990000000000001,0.0,0.804,-0.105,4.853
133,0.447,0.0,0.791,-0.344,4.73
134,0.5379999999999999,0.0,0.609,-0.071,4.608
135,3.082,0.0,0.692,2.39,4.515
136,3.082,0.0,0.771,2.311,4.409
137,2.938,0.0,0.773,2.165,4.291
138,0.434,0.0,0.528,-0.094,4.172
139,0.39799999999999996,0.0,0.525,-0.127,4.091
140,0.501,0.0,0.455,0.046,4.011
141,0.256,0.0,0.484,-0.228,3.941
142,0.256,0.0,0.486,-0.23,3.867
143,0.054000000000000006,0.0,0.378,-0.324,3.792
