,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.051,0.0,0.378,-0.327,3.792
1,0.051,0.0,0.352,-0.301,3.734
2,0.051,0.0,0.357,-0.306,3.68
3,0.051,0.0,0.375,-0.324,3.625
4,0.051,0.0,0.375,-0.324,3.568
5,0.155,0.0,0.386,-0.231,3.51
6,0.371,0.0,0.388,-0.017,3.451
7,0.267,0.0,0.376,-0.109,3.392
8,0.051,0.0,0.401,-0.35,3.334
9,0.051,0.0,0.406,-0.355,3.273
10,0.051,0.0,0.381,-0.33,3.21
11,0.051,0.0,0.362,-0.311,3.152
12,0.051,0.0,0.356,-0.305,3.097
13,0.051,0.0,0.363,-0.312,3.042
14,0.371,0.0,0.364,0.007,2.986
15,0.371,0.0,0.395,-0.024,2.931
16,0.051,0.0,0.39,-0.339,2.87
17,0.051,0.0,0.374,-0.323,2.81
18,0.051,0.0,0.388,-0.337,2.753
19,0.051,0.0,0.376,-0.325,2.693
20,0.051,0.0,0.372,-0.321,2.635
21,0.371,0.0,0.445,-0.074,2.578
22,0.371,0.0,0.452,-0.081,2.51
23,0.267,0.0,0.385,-0.118,2.441
24,0.051,0.0,0.398,-0.347,2.382
25,0.051,0.0,0.399,-0.348,2.321
26,0.051,0.0,0.377,-0.326,2.26
27,0.155,0.0,0.367,-0.212,2.202
28,0.155,0.0,0.382,-0.227,2.146
29,0.051,0.0,0.383,-0.332,2.087
30,0.051,0.0,0.385,-0.334,2.028
31,0.051,0.0,0.391,-0.34,1.969
32,0.051,0.0,0.378,-0.327,1.909
33,0.051,0.0,0.38,-0.329,1.851
34,0.155,0.0,0.401,-0.246,1.793
35,0.155,0.0,0.4,-0.245,1.732
36,0.051,0.0,0.437,-0.386,1.67
37,0.267,0.0,0.395,-0.128,1.603
38,0.267,0.0,0.394,-0.127,1.542
39,0.051,0.1,0.324,-0.373,1.482
40,0.051,0.1,0.381,-0.43,1.432
41,0.051,0.1,0.54,-0.589,1.374
42,0.155,0.1,0.489,-0.434,1.291
43,0.155,0.1,0.745,-0.69,1.216
44,0.051,0.1,0.603,-0.652,1.102
45,0.051,0.3,0.272,-0.521,1.01
46,0.267,0.3,0.319,-0.352,0.968
47,0.267,0.3,0.329,-0.362,0.919
48,0.051,0.3,0.413,-0.662,0.868
49,0.155,0.3,0.378,-0.523,0.805
50,0.155,0.3,0.373,-0.518,0.747
51,0.051,0.6,0.222,-0.771,0.69
52,0.051,0.6,0.064,-0.613,0.656
53,0.267,0.6,0.17,-0.503,0.646
54,0.267,0.6,0.125,-0.458,0.62
55,0.155,0.6,0.121,-0.566,0.601
56,0.155,0.6,0.221,-0.666,0.582
