,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.049,0.0,0.382,-0.333,3.791
1,0.049,0.0,0.34,-0.291,3.733
2,0.049,0.0,0.349,-0.3,3.681
3,0.049,0.0,0.384,-0.335,3.627
4,0.049,0.0,0.381,-0.332,3.568
5,0.049,0.0,0.392,-0.343,3.51
6,0.049,0.0,0.378,-0.329,3.45
7,0.049,0.0,0.361,-0.312,3.392
8,0.171,0.0,0.398,-0.227,3.337
9,0.171,0.0,0.388,-0.217,3.276
10,0.049,0.0,0.361,-0.312,3.216
11,0.21,0.0,0.36,-0.15,3.161
12,0.21,0.0,0.348,-0.138,3.105
13,0.049,0.0,0.355,-0.306,3.052
14,0.049,0.0,0.372,-0.323,2.998
15,0.171,0.0,0.402,-0.231,2.941
16,0.171,0.0,0.386,-0.215,2.879
17,0.049,0.0,0.364,-0.315,2.82
18,0.21,0.0,0.396,-0.186,2.764
19,0.21,0.0,0.381,-0.171,2.703
20,0.049,0.0,0.361,-0.312,2.645
21,0.049,0.0,0.472,-0.423,2.59
22,0.049,0.0,0.477,-0.428,2.517
23,0.049,0.0,0.379,-0.33,2.444
24,0.049,0.0,0.406,-0.357,2.386
25,0.049,0.0,0.412,-0.363,2.324
26,0.049,0.0,0.375,-0.326,2.261
27,0.171,0.0,0.36,-0.189,2.203
28,0.332,0.0,0.377,-0.045,2.148
29,0.21,0.0,0.369,-0.159,2.09
30,0.049,0.0,0.374,-0.325,2.034
31,0.049,0.0,0.373,-0.324,1.976
32,0.049,0.0,0.383,-0.334,1.919
33,0.171,0.0,0.391,-0.22,1.86
34,0.171,0.0,0.416,-0.245,1.8
35,0.21,0.0,0.409,-0.199,1.737
36,0.21,0.0,0.39,-0.18,1.674
37,0.049,0.0,0.379,-0.33,1.614
38,0.049,0.0,0.369,-0.32,1.556
39,0.049,0.1,0.295,-0.346,1.499
40,0.049,0.1,0.403,-0.454,1.454
41,0.049,0.1,0.412,-0.463,1.392
42,0.049,0.1,0.459,-0.51,1.329
43,0.332,0.1,0.582,-0.35,1.259
44,0.332,0.1,0.651,-0.419,1.17
45,0.049,0.3,0.297,-0.548,1.07
46,0.049,0.3,0.285,-0.536,1.024
47,0.049,0.3,0.4,-0.651,0.981
48,0.049,0.3,0.541,-0.792,0.919
49,0.049,0.3,0.38,-0.631,0.836
50,0.049,0.3,0.36,-0.611,0.778
51,0.049,0.6,0.07,-0.621,0.723
52,0.171,0.6,0.024,-0.453,0.712
53,0.171,0.6,0.045,-0.474,0.708
54,0.049,0.6,0.101,-0.652,0.701
55,0.049,0.6,-0.124,-0.427,0.686
56,0.21,0.6,0.119,-0.509,0.705
57,0.21,1.0,-0.109,-0.681,0.687
58,0.049,1.0,-0.398,-0.553,0.703
59,0.049,1.0,-0.181,-0.77,0.764
60,0.049,1.0,-0.24,-0.711,0.792
61,0.171,1.0,-0.293,-0.536,0.829
62,0.171,1.0,-0.258,-0.571,0.874
63,0.049,1.6,-0.721,-0.83,0.913
64,0.21,1.6,-1.124,-0.266,1.024
65,0.21,1.6,-1.077,-0.313,1.196
66,0.049,1.6,-1.046,-0.505,1.361
