,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.049,0.0,0.365,-0.316,3.794
1,0.049,0.0,0.333,-0.284,3.738
2,0.049,0.0,0.34,-0.291,3.687
3,0.049,0.0,0.373,-0.324,3.635
4,0.049,0.0,0.37,-0.321,3.578
5,0.049,0.0,0.378,-0.329,3.521
6,0.049,0.0,0.365,-0.316,3.463
7,0.049,0.0,0.351,-0.302,3.407
8,0.27,0.0,0.391,-0.121,3.353
9,0.27,0.0,0.383,-0.113,3.293
10,0.049,0.0,0.36,-0.311,3.235
11,0.049,0.0,0.356,-0.307,3.179
12,0.049,0.0,0.337,-0.288,3.125
13,0.049,0.0,0.347,-0.298,3.073
14,0.049,0.0,0.362,-0.313,3.02
15,0.21,0.0,0.396,-0.186,2.964
16,0.431,0.0,0.386,0.045,2.904
17,0.27,0.0,0.358,-0.088,2.844
18,0.27,0.0,0.384,-0.114,2.79
19,0.049,0.0,0.371,-0.322,2.731
20,0.049,0.0,0.351,-0.302,2.674
21,0.049,0.0,0.449,-0.4,2.62
22,0.21,0.0,0.461,-0.251,2.551
23,0.21,0.0,0.379,-0.169,2.48
24,0.049,0.0,0.4,-0.351,2.422
25,0.27,0.0,0.4,-0.13,2.361
26,0.27,0.0,0.367,-0.097,2.3
27,0.049,0.0,0.347,-0.298,2.243
28,0.049,0.0,0.366,-0.317,2.19
29,0.21,0.0,0.366,-0.156,2.134
30,0.21,0.0,0.376,-0.166,2.078
31,0.049,0.0,0.374,-0.325,2.02
32,0.049,0.0,0.367,-0.318,1.963
33,0.049,0.0,0.374,-0.325,1.907
34,0.27,0.0,0.4,-0.13,1.849
35,0.531,0.0,0.398,0.133,1.788
36,0.578,0.0,0.382,0.196,1.727
37,0.049,0.0,0.382,-0.333,1.668
38,0.049,0.0,0.371,-0.322,1.61
39,0.049,0.1,0.296,-0.347,1.553
40,0.049,0.1,0.393,-0.444,1.507
41,0.212,0.1,0.609,-0.497,1.447
42,0.557,0.1,0.532,-0.075,1.354
43,0.557,0.1,0.619,-0.162,1.272
44,0.7879999999999999,0.1,0.606,0.082,1.177
45,0.893,0.3,0.286,0.307,1.084
