,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.054000000000000006,0.0,0.006,0.607,-0.547,3.757
1,0.054000000000000006,0.0,0.006,0.336,-0.276,3.664
2,0.054000000000000006,0.0,0.006,0.342,-0.282,3.612
3,0.054000000000000006,0.0,0.006,0.373,-0.313,3.56
4,0.054000000000000006,0.0,0.0,0.371,-0.317,3.503
5,0.054000000000000006,0.0,0.006,0.377,-0.317,3.446
6,0.054000000000000006,0.0,0.006,0.37,-0.31,3.388
7,0.16,0.0,0.006,0.318,-0.152,3.331
8,0.35700000000000004,0.0,0.006,0.319,0.044,3.283
9,0.251,0.0,0.006,0.301,-0.044,3.234
10,0.251,0.0,0.0,0.276,-0.025,3.187
11,0.054000000000000006,0.0,0.006,0.268,-0.208,3.145
12,0.054000000000000006,0.0,0.006,0.253,-0.193,3.104
13,0.054000000000000006,0.0,0.006,0.262,-0.202,3.065
14,0.054000000000000006,0.0,0.006,0.273,-0.213,3.025
15,0.054000000000000006,0.0,0.0,0.308,-0.254,2.983
16,0.054000000000000006,0.0,0.006,0.297,-0.237,2.936
17,0.054000000000000006,0.0,0.006,0.283,-0.223,2.89
18,0.35700000000000004,0.0,0.006,0.306,0.057,2.847
19,0.35700000000000004,0.0,0.006,0.282,0.081,2.8
20,0.054000000000000006,0.0,0.0,0.263,-0.209,2.757
21,0.054000000000000006,0.0,0.006,0.356,-0.296,2.716
22,0.054000000000000006,0.0,0.006,0.368,-0.308,2.662
23,0.054000000000000006,0.0,0.006,0.292,-0.232,2.605
24,0.054000000000000006,0.0,0.006,0.308,-0.248,2.561
25,0.054000000000000006,0.0,0.0,0.317,-0.263,2.513
26,0.16,0.0,0.006,0.289,-0.123,2.465
27,0.251,0.0,0.006,0.262,-0.005,2.42
28,0.251,0.0,0.006,0.279,-0.022,2.38
29,0.054000000000000006,0.0,0.006,0.284,-0.224,2.338
30,0.054000000000000006,0.0,0.006,0.293,-0.233,2.294
31,0.054000000000000006,0.0,0.0,0.3,-0.246,2.249
32,0.16,0.0,0.006,0.291,-0.125,2.203
33,0.16,0.0,0.006,0.289,-0.123,2.158
34,0.054000000000000006,0.0,0.006,0.309,-0.249,2.114
35,0.251,0.0,0.006,0.307,-0.05,2.067
36,0.251,0.0,0.0,0.294,-0.043,2.019
37,0.054000000000000006,0.0,0.006,0.297,-0.237,1.974
38,0.054000000000000006,0.0,0.006,0.291,-0.231,1.929
39,0.16,0.1,0.006,0.223,-0.157,1.884
40,0.16,0.1,0.006,0.307,-0.241,1.85
