,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.054000000000000006,0.006,-0.406,0.466,3.912
1,0.365,0.006,-0.374,0.745,3.974
2,0.365,0.006,-0.368,0.739,4.032
3,0.054000000000000006,0.006,-0.346,0.406,4.088
4,0.054000000000000006,0.006,-0.346,0.406,4.141
5,0.054000000000000006,0.006,-0.34,0.4,4.194
6,0.054000000000000006,0.006,-0.349,0.409,4.246
7,0.054000000000000006,0.006,-0.393,0.453,4.3
8,0.054000000000000006,0.006,-0.387,0.447,4.36
9,0.054000000000000006,0.006,-0.409,0.469,4.419
10,0.16,0.006,-0.434,0.6,4.482
11,0.16,0.006,-0.442,0.608,4.549
12,0.054000000000000006,0.006,-0.456,0.516,4.616
13,0.054000000000000006,0.0,-0.447,0.501,4.686
14,0.054000000000000006,0.006,-0.439,0.499,4.755
15,0.054000000000000006,0.006,-0.402,0.462,4.822
16,0.054000000000000006,0.006,-0.412,0.472,4.884
17,0.054000000000000006,0.006,-0.43,0.49,4.947
18,0.054000000000000006,0.006,-0.408,0.468,5.013
19,0.16,0.006,-0.429,0.595,5.076
20,0.16,0.006,-0.446,0.612,5.141
21,0.054000000000000006,0.006,-0.358,0.418,5.21
22,0.054000000000000006,0.006,-0.342,0.402,5.265
23,0.054000000000000006,0.006,-0.417,0.477,5.317
24,0.054000000000000006,0.006,-0.4,0.46,5.381
25,0.054000000000000006,0.006,-0.396,0.456,5.442
26,0.054000000000000006,0.006,-0.424,0.484,5.503
27,0.16,0.006,-0.443,0.609,5.568
28,0.16,0.0,-0.427,0.587,5.636
29,0.054000000000000006,0.006,-0.424,0.484,5.701
30,0.054000000000000006,0.006,-0.416,0.476,5.766
31,0.054000000000000006,0.006,-0.409,0.469,5.83
32,0.054000000000000006,0.006,-0.422,0.482,5.893
33,0.054000000000000006,0.006,-0.424,0.484,5.958
34,0.16,0.006,-0.404,0.57,6.023
35,0.16,0.006,-0.405,0.571,6.085
36,0.054000000000000006,0.006,-0.418,0.478,6.147
37,0.054000000000000006,0.006,-0.415,0.475,6.211
38,0.054000000000000006,0.006,-0.418,0.478,6.274
39,0.054000000000000006,0.006,-0.388,0.448,6.338
40,0.16,0.006,-0.312,0.478,6.398
41,0.16,0.006,-0.133,0.299,6.446
42,0.054000000000000006,0.0,-0.196,0.25,6.466
43,0.054000000000000006,0.006,-0.116,0.176,6.496
44,0.215,0.006,-0.131,0.352,6.514
45,0.237,0.006,-0.228,0.471,6.534
46,0.33799999999999997,0.006,-0.174,0.518,6.569
47,0.318,0.006,-0.156,0.48,6.596
48,0.159,0.006,-0.062,0.227,6.62
49,0.281,0.006,-0.103,0.39,6.629
50,0.314,0.006,-0.114,0.434,6.645
51,0.494,0.006,0.053,0.447,6.662
52,0.45399999999999996,0.006,-0.125,0.585,6.654
53,2.755,0.006,-0.007,2.768,6.674
54,2.755,0.006,-0.059,2.82,6.675
55,0.379,0.006,-0.137,0.522,6.684
56,0.366,0.006,-0.018,0.39,6.705
57,0.366,0.0,0.106,0.26,6.707
58,0.366,0.006,-0.041,0.413,6.691
59,0.366,0.006,0.093,0.279,6.697
60,0.47200000000000003,0.006,0.03,0.448,6.683
61,0.47200000000000003,0.006,0.029,0.449,6.679
62,0.366,0.006,0.052,0.32,6.674
63,0.054000000000000006,0.006,0.059,0.001,6.666
64,0.054000000000000006,0.006,-0.15,0.21,6.657
65,0.054000000000000006,0.006,-0.216,0.276,6.68
66,0.054000000000000006,0.006,-0.204,0.264,6.713
67,0.054000000000000006,0.006,-0.223,0.283,6.744
68,0.054000000000000006,0.006,-0.143,0.203,6.779
69,0.16,0.006,-0.15,0.316,6.801
70,0.16,0.006,-0.102,0.268,6.824
71,0.054000000000000006,0.0,-0.048,0.102,6.839
72,0.054000000000000006,0.006,-0.018,0.078,6.847
73,0.054000000000000006,0.006,0.01,0.05,6.849
74,0.054000000000000006,0.006,0.004,0.056,6.848
75,0.16,0.006,-0.236,0.402,6.847
76,0.054000000000000006,0.006,-0.36,0.42,6.883
77,0.054000000000000006,0.006,-0.225,0.285,6.939
78,0.054000000000000006,0.006,-0.281,0.341,6.973
79,0.054000000000000006,0.006,-0.157,0.217,7.016
80,0.16,0.006,0.045,0.121,7.04
81,0.16,0.0,-0.296,0.456,7.033
82,0.054000000000000006,0.006,-0.17,0.23,7.079
83,0.054000000000000006,0.006,-0.224,0.284,7.105
84,0.054000000000000006,0.006,-0.14,0.2,7.139
85,0.054000000000000006,0.006,-0.152,0.212,7.161
86,0.054000000000000006,0.006,-0.051,0.111,7.184
87,0.054000000000000006,0.006,-0.066,0.126,7.192
88,0.054000000000000006,0.0,-0.157,0.211,7.202
89,0.16,0.006,-0.023,0.189,7.226
90,0.16,0.006,0.268,-0.102,7.23
91,0.054000000000000006,0.006,0.239,-0.179,7.189
92,0.054000000000000006,0.006,0.133,-0.073,7.152
93,0.054000000000000006,0.006,0.064,-0.004,7.131
94,0.054000000000000006,0.006,0.305,-0.245,7.122
95,0.054000000000000006,0.0,0.333,-0.279,7.075
96,0.054000000000000006,0.006,0.404,-0.344,7.024
97,0.054000000000000006,0.006,0.565,-0.505,6.962
98,0.054000000000000006,0.006,0.676,-0.616,6.875
99,0.20600000000000002,1.572,0.801,0.977,6.772
100,0.424,3.702,0.952,3.174,6.649
101,0.406,3.6959999999999997,0.731,3.371,6.503
102,0.647,3.69,0.755,3.582,6.391
103,0.366,3.684,0.759,3.291,6.275
104,0.426,3.684,0.729,3.381,6.159
105,0.391,3.3720000000000003,0.706,3.057,6.047
106,0.054000000000000006,1.9260000000000002,0.619,1.361,5.939
107,0.054000000000000006,0.5940000000000001,0.696,-0.048,5.844
108,0.331,0.006,0.798,-0.461,5.737
109,0.406,0.006,0.815,-0.403,5.615
110,0.39899999999999997,0.006,0.809,-0.404,5.49
111,0.56,0.006,0.779,-0.213,5.365
